336;99;-262;1597248940626;world
337;68;-261;1597246821504;world
307;67;-75;1596316557727;world
307;67;-85;1596316526172;world
136;83;-93;1596921260625;world
63;102;-161;1596132700491;world
63;102;-166;1596132702244;world
63;102;-156;1596132711844;world
332;90;-256;1597248063665;world
256;66;-200;1596151522353;world
337;67;-259;1597246822904;world
337;67;-258;1597246823504;world
332;90;-262;1597248068646;world
337;67;-261;1597246821405;world
337;67;-260;1597246822054;world
337;67;-257;1597246824104;world
337;67;-256;1597246824962;world
336;98;-256;1597248928479;world
136;83;-102;1596921548026;world
337;67;-262;1597246820753;world
336;98;-262;1597248940513;world
209;73;-321;1598852517897;world
63;101;-163;1596130636659;world
63;101;-162;1596130636158;world
63;101;-165;1596130637759;world
63;101;-164;1596130637263;world
63;101;-166;1596130497019;world
136;82;-87;1596921132748;world
63;101;-157;1596130628411;world
63;101;-156;1596130557612;world
63;101;-159;1596130629125;world
63;101;-158;1596130633875;world
63;101;-161;1596130563711;world
63;101;-160;1596130635212;world
136;82;-93;1596921258726;world
337;70;-256;1597247052009;world
336;101;-256;1597248969077;world
337;70;-258;1597247053275;world
332;93;-262;1597248089942;world
337;70;-257;1597247052408;world
332;93;-256;1597248083945;world
63;105;-166;1596136731766;world
337;70;-260;1597247054527;world
337;70;-259;1597247053908;world
337;70;-262;1597247055856;world
336;101;-262;1597248963378;world
337;70;-261;1597247055209;world
59;96;-166;1596130499118;world
63;104;-161;1596136749416;world
465;63;-185;1596932728945;world
63;104;-166;1596136731362;world
256;68;-200;1596151523358;world
63;104;-156;1596136773462;world
59;96;-159;1596130594811;world
337;69;-257;1597246824504;world
337;69;-256;1597246825206;world
336;100;-256;1597248968951;world
337;69;-259;1597246823105;world
337;69;-258;1597246823705;world
332;92;-262;1597248089679;world
332;92;-256;1597248083741;world
269;64;-300;1597280942830;world
337;69;-261;1597246821652;world
337;69;-260;1597246822405;world
337;69;-262;1597246821104;world
336;100;-262;1597248963281;world
63;103;-161;1596136749213;world
465;62;-185;1596932728495;world
63;103;-166;1596136730113;world
332;91;-256;1597248083588;world
269;64;-311;1597280963906;world
63;103;-156;1596136758317;world
256;67;-200;1596151522905;world
337;72;-256;1597247052208;world
336;103;-256;1597248996089;world
380;61;-278;1597613004429;world
333;64;-256;1597243767637;world
332;95;-256;1597248105243;world
63;107;-165;1596137761783;world
337;72;-262;1597247056156;world
336;103;-262;1597248990888;world
63;107;-164;1596137762935;world
337;72;-261;1597247055457;world
63;107;-166;1596136877368;world
333;64;-262;1597243825980;world
337;72;-258;1597247053477;world
332;95;-262;1597248110587;world
337;72;-257;1597247052675;world
337;72;-260;1597247054723;world
337;72;-259;1597247054208;world
269;63;-181;1596131124583;world
269;63;-178;1596131123633;world
59;98;-166;1596130500114;world
63;106;-161;1596136786462;world
256;70;-200;1596151524305;world
63;106;-156;1596136788965;world
59;98;-159;1596130596013;world
337;71;-257;1597247052475;world
380;60;-278;1597613107011;world
337;71;-256;1597247052025;world
336;102;-256;1597248969190;world
332;94;-256;1597248105078;world
63;106;-166;1596136785062;world
337;71;-262;1597247055975;world
336;102;-262;1597248963544;world
337;71;-259;1597247054108;world
337;71;-258;1597247053456;world
332;94;-262;1597248110386;world
337;71;-261;1597247055323;world
337;71;-260;1597247054623;world
269;62;-181;1596131124337;world
63;105;-161;1596136750117;world
59;97;-166;1596130499515;world
269;62;-178;1596131122537;world
256;69;-200;1596151523853;world
465;64;-185;1596932729495;world
59;97;-159;1596130595009;world
63;105;-156;1596136774164;world
333;66;-256;1597246554277;world
332;97;-256;1597248931879;world
252;66;-234;1596168026604;world
256;73;-200;1596151525756;world
337;74;-260;1597247066322;world
59;101;-166;1596130501513;world
337;74;-259;1597247067022;world
337;74;-262;1597247062907;world
336;105;-262;1597248991081;world
337;74;-261;1597247063506;world
337;74;-256;1597247071173;world
336;105;-256;1597248996389;world
333;66;-262;1597246562978;world
337;74;-258;1597247067807;world
332;97;-262;1597248937594;world
337;74;-257;1597247068423;world
63;108;-156;1596139730520;world
59;100;-159;1596130597613;world
316;64;-256;1597348720695;world
59;100;-166;1596130501113;world
63;108;-161;1596139729221;world
316;64;-262;1597348644103;world
333;65;-256;1597246554028;world
332;96;-256;1597248105355;world
256;72;-200;1596151525255;world
337;73;-261;1597247063307;world
337;73;-260;1597247066223;world
63;108;-166;1596139727920;world
337;73;-262;1597247062706;world
336;104;-262;1597248990959;world
337;73;-257;1597247068223;world
337;73;-256;1597247068906;world
336;104;-256;1597248996238;world
337;73;-259;1597247067007;world
333;65;-262;1597246562776;world
337;73;-258;1597247067608;world
332;96;-262;1597248110755;world
63;107;-157;1596137770479;world
63;107;-156;1596136883560;world
63;107;-159;1596137766333;world
63;107;-158;1596137766829;world
63;107;-161;1596136878707;world
63;107;-160;1596137765631;world
63;107;-163;1596137763629;world
59;99;-166;1596130500514;world
63;107;-162;1596137764432;world
256;71;-200;1596151524805;world
59;99;-159;1596130597220;world
333;68;-256;1597246828152;world
332;99;-256;1597248932179;world
205;73;-281;1598852545736;world
333;68;-262;1597246817554;world
337;76;-258;1597247362400;world
332;99;-262;1597248937778;world
337;76;-257;1597247361687;world
141;72;-182;1598043029332;world
337;76;-260;1597247088721;world
59;103;-166;1596136727520;world
337;76;-259;1597247363187;world
141;72;-185;1598043023894;world
141;72;-186;1598043379412;world
337;76;-256;1597247361233;world
336;107;-256;1597249020137;world
59;102;-159;1596130608114;world
337;76;-262;1597247086707;world
336;107;-262;1597249014333;world
337;76;-261;1597247087625;world
333;67;-256;1597246828053;world
332;98;-256;1597248932078;world
59;102;-166;1596133513568;world
337;75;-259;1597247067207;world
333;67;-262;1597246817453;world
337;75;-258;1597247067822;world
332;98;-262;1597248937694;world
337;75;-261;1597247063608;world
205;73;-321;1598852516845;world
337;75;-260;1597247066523;world
337;75;-257;1597247068522;world
337;75;-256;1597247071474;world
336;106;-256;1597249019984;world
59;101;-159;1596130607711;world
337;75;-262;1597247063007;world
336;106;-262;1597249014138;world
252;66;-232;1596168021941;world
252;66;-233;1596168022555;world
252;66;-230;1596168020096;world
252;66;-231;1596168021453;world
252;66;-229;1596168017841;world
59;101;-156;1596130621372;world
204;73;-281;1598852545948;world
331;99;-261;1597248936679;world
336;76;-256;1597247360609;world
331;99;-260;1597248935677;world
335;107;-256;1597249020950;world
140;72;-182;1598043028410;world
332;68;-262;1597246816854;world
331;99;-262;1597248937279;world
140;72;-183;1598043027903;world
331;99;-257;1597248933283;world
140;72;-184;1598043026104;world
332;68;-256;1597246828904;world
331;99;-256;1597248932879;world
140;72;-185;1598043025286;world
331;99;-259;1597248934478;world
331;99;-258;1597248933847;world
58;102;-156;1596132709992;world
336;76;-262;1597247085611;world
335;107;-262;1597249012138;world
332;67;-256;1597246828704;world
331;98;-256;1597248932781;world
127;78;-206;1596136134880;world
140;68;-102;1596922510655;world
332;67;-262;1597246816653;world
331;98;-262;1597248937181;world
331;98;-261;1597248936579;world
204;73;-321;1598852516647;world
331;98;-258;1597248933747;world
140;68;-93;1596922522306;world
331;98;-257;1597248933202;world
336;75;-256;1597247072073;world
331;98;-260;1597248934994;world
335;106;-256;1597249020838;world
331;98;-259;1597248934379;world
336;75;-262;1597247062291;world
335;106;-262;1597249012036;world
251;66;-231;1596168018511;world
251;66;-232;1596168032518;world
251;66;-229;1596168017058;world
251;66;-230;1596168017659;world
58;101;-156;1596130547263;world
140;74;-186;1598043367815;world
331;101;-259;1597248957492;world
331;101;-258;1597248956892;world
331;101;-261;1597248958678;world
336;78;-256;1597247360834;world
331;101;-260;1597248958145;world
140;74;-181;1598043059810;world
331;101;-257;1597248956244;world
332;70;-256;1597247047722;world
331;101;-256;1597248955845;world
336;78;-262;1597247086207;world
58;104;-156;1596136502070;world
332;70;-262;1597246835952;world
331;101;-262;1597248959345;world
336;77;-256;1597247360690;world
331;100;-260;1597248958044;world
331;100;-259;1597248957385;world
332;69;-262;1597246816955;world
331;100;-262;1597248959177;world
140;73;-181;1598043059112;world
331;100;-261;1597248958579;world
332;69;-256;1597246829006;world
331;100;-256;1597248955745;world
331;100;-258;1597248956686;world
331;100;-257;1597248956145;world
140;73;-186;1598043367010;world
58;103;-156;1596136501730;world
336;77;-262;1597247085722;world
277;57;-178;1596131237685;world
277;57;-176;1596321781944;world
331;103;-257;1597248980731;world
332;72;-256;1597247048609;world
331;103;-256;1597248977541;world
331;103;-259;1597248981977;world
331;103;-258;1597248981341;world
58;107;-166;1596137817379;world
277;57;-181;1596131249082;world
336;80;-262;1597247368733;world
331;103;-261;1597248983390;world
58;106;-156;1596136790313;world
336;80;-256;1597247379651;world
331;103;-260;1597248982790;world
332;72;-262;1597246836303;world
331;103;-262;1597248984226;world
277;56;-178;1596131237335;world
234;71;-278;1597035709496;world
277;56;-176;1596321781444;world
331;102;-258;1597248956993;world
331;102;-257;1597248956333;world
336;79;-256;1597247379491;world
331;102;-260;1597248958243;world
268;69;-132;1596398751685;world
331;102;-259;1597248957593;world
234;71;-286;1597035737196;world
140;75;-181;1598043217826;world
277;56;-181;1596131248681;world
332;71;-256;1597247048160;world
331;102;-256;1597248955944;world
336;79;-262;1597247368533;world
58;105;-156;1596136503321;world
332;71;-262;1597246836152;world
331;102;-262;1597248959445;world
331;102;-261;1597248958788;world
277;59;-176;1596321782544;world
247;66;-233;1596167975858;world
247;66;-234;1596167976872;world
247;66;-231;1596167978455;world
247;66;-232;1596167890110;world
247;66;-229;1596167887714;world
247;66;-230;1596167888216;world
331;105;-257;1597248980942;world
332;74;-256;1597247074853;world
331;105;-256;1597248980176;world
54;101;-166;1596130659408;world
277;59;-181;1596131250384;world
277;59;-178;1596131238232;world
332;74;-262;1597247080874;world
331;105;-262;1597248984440;world
331;105;-259;1597248982442;world
331;105;-258;1597279478263;world
331;105;-261;1597248983688;world
58;108;-156;1596139714716;world
336;82;-256;1597247392483;world
331;105;-260;1597248982929;world
277;58;-178;1596131237878;world
277;58;-176;1596321782344;world
332;73;-256;1597247074754;world
331;104;-256;1597248977975;world
331;104;-258;1597248981440;world
331;104;-257;1597248980828;world
277;58;-181;1596131249533;world
336;81;-262;1597247368951;world
58;107;-156;1596136885111;world
336;81;-256;1597247379785;world
331;104;-260;1597248982891;world
331;104;-259;1597248982340;world
332;73;-262;1597247080753;world
331;104;-262;1597248984340;world
331;104;-261;1597248983589;world
136;69;-92;1596922531249;world
136;69;-93;1596922529349;world
277;61;-181;1596131252481;world
